ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,PartOfCumulativeCountSeries,AgeRange,Subpopulation,PlaceOfAquisition,DiagnosisCertainty,SourceName,CountValue,DOI
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-02-20,1944-02-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-02-27,1944-03-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-03-05,1944-03-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-03-12,1944-03-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-03-19,1944-03-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-03-26,1944-04-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-04-02,1944-04-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-04-09,1944-04-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-04-16,1944-04-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-04-23,1944-04-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-04-30,1944-05-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-05-07,1944-05-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-05-14,1944-05-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-05-21,1944-05-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-05-28,1944-06-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-06-04,1944-06-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-06-18,1944-06-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-06-25,1944-07-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-07-02,1944-07-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-07-09,1944-07-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-07-16,1944-07-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-07-23,1944-07-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-07-30,1944-08-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-08-06,1944-08-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-08-13,1944-08-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-08-20,1944-08-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-08-27,1944-09-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-09-03,1944-09-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-09-10,1944-09-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-09-17,1944-09-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-09-24,1944-09-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-10-01,1944-10-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-10-08,1944-10-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-10-15,1944-10-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-10-22,1944-10-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-10-29,1944-11-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-11-05,1944-11-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-11-12,1944-11-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-11-19,1944-11-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-11-26,1944-12-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-12-03,1944-12-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-12-10,1944-12-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-12-17,1944-12-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-12-24,1944-12-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1944-12-31,1945-01-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-01-07,1945-01-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-01-14,1945-01-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-01-21,1945-01-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-01-28,1945-02-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-02-04,1945-02-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-02-11,1945-02-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-02-18,1945-02-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-02-25,1945-03-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-03-04,1945-03-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-03-11,1945-03-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-03-18,1945-03-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-03-25,1945-03-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-04-01,1945-04-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-04-08,1945-04-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-04-15,1945-04-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-04-22,1945-04-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-04-29,1945-05-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-05-06,1945-05-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-05-13,1945-05-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-05-20,1945-05-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-05-27,1945-06-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-06-03,1945-06-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-06-10,1945-06-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-06-17,1945-06-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-06-24,1945-06-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-07-01,1945-07-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-07-08,1945-07-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-07-15,1945-07-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-07-22,1945-07-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-07-29,1945-08-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-08-05,1945-08-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-08-12,1945-08-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-08-19,1945-08-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-08-26,1945-09-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-09-02,1945-09-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-09-09,1945-09-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-09-16,1945-09-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-09-23,1945-09-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-09-30,1945-10-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-10-07,1945-10-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-10-14,1945-10-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-10-21,1945-10-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-10-28,1945-11-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-11-04,1945-11-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-11-11,1945-11-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-11-18,1945-11-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-11-25,1945-12-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,0.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1945-12-16,1945-12-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1946-04-07,1946-04-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1946-05-12,1946-05-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1946-06-16,1946-06-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1946-06-23,1946-06-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.387754006
Amebic dysentery,387754006,Entamoeba histolytica,5759,0,UNITED STATES OF AMERICA,US,KANSAS,US-KS,NA,NA,1946-06-30,1946-07-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.387754006
